sa2_code,sa2_name,centroid_lat,centroid_lon
209041529,Lalor - East,-37.66897548114341,145.02835790514197
209041530,Lalor - West,-37.66058910309681,144.99461656166403
209041531,Mernda - North,-37.58425013308125,145.0855004239594
209041532,Mernda - South,-37.60591202004485,145.07558135795267
210011226,Airport West,-37.72382122588625,144.88129954054875
210011227,Essendon Airport,-37.7269071388915,144.9004087533899
210011228,Keilor,-37.71894505868608,144.84445688801222
210011230,Niddrie - Essendon West,-37.74499595722344,144.88489262897528
210011231,Strathmore,-37.729928060855386,144.9136721022157
210011533,Avondale Heights,-37.76155119034713,144.86260636688883
210011534,Keilor East,-37.74218706469572,144.86611322618825
210021232,Gisborne,-37.49547806678465,144.55519398219914
210021233,Macedon,-37.41192633902679,144.5732594862624
210021234,Riddells Creek,-37.438246138647095,144.6777004084527
210021235,Romsey,-37.34992099820278,144.7634387301574
210031236,Coburg North,-37.72699083367974,144.96745555465895
210031237,Fawkner,-37.705234042987385,144.96960604186924
210031439,Gowanbrae,-37.702801341470256,144.89755150843254
210031440,Hadfield,-37.710108302223105,144.9502981473104
210031535,Glenroy - East,-37.7019468835437,144.9349535460315
210031536,Glenroy - West,-37.70509773333387,144.90966151474643
210031537,Oak Park,-37.71960428760636,144.91789214669046
210031538,Pascoe Vale,-37.724538591296145,144.9388992277992
210041240,Sunbury,-37.539434105613196,144.76756908453868
210041539,Diggers Rest,-37.61598771528123,144.68246417586874
210041540,Sunbury - South,-37.61363502053068,144.73789130558222
210041541,Sunbury - West,-37.53811089445544,144.67206805424314
210051242,Broadmeadows,-37.68408259321366,144.92932192199524
210051243,Campbellfield - Coolaroo,-37.66391835029183,144.95184316000518
210051245,Gladstone Park - Westmeadows,-37.67627031524251,144.8907978847166
210051246,Greenvale - Bulla,-37.623626872052306,144.83536122522432
210051247,Meadow Heights,-37.65116469142193,144.91855478589937
210051248,Melbourne Airport,-37.676418993678034,144.83651602109882
210051250,Tullamarine,-37.69613981379363,144.87723132843507
210051441,Craigieburn - Central,-37.59216072352633,144.93560302319148
210051442,Craigieburn - North,-37.570664221210784,144.94325454786252
210051443,Craigieburn - South,-37.60444546736818,144.9187987551955
210051445,Mickleham - Yuroke,-37.543589936519304,144.90191660844215
210051542,Craigieburn - North West,-37.570788709642535,144.9045316486766
210051543,Craigieburn - West,-37.58530488803792,144.90476895936868
210051544,Roxburgh Park (South) - Somerton,-37.63384238726836,144.94104401574316
210051545,Roxburgh Park - North,-37.61888865216587,144.9247670884506
211011251,Bayswater,-37.845442375382085,145.2647653960977
211011254,Knoxfield - Scoresby,-37.8972184879662,145.23046661287586
211011255,Lysterfield,-37.92696530104256,145.29080949888407
211011256,Rowville - Central,-37.919383439196174,145.24316936290785
211011257,Rowville - North,-37.907141541279074,145.26086035812583
211011258,Rowville - South,-37.935519210521264,145.23884322960507
211011259,Wantirna,-37.85232291328032,145.22597517872603
211011260,Wantirna South,-37.87365105532922,145.22091606971634
211011446,Boronia,-37.856290233203154,145.28596619900986
211011447,Ferntree Gully - North,-37.877304771435746,145.285558182912
211011448,Ferntree Gully (South) - Upper Ferntree Gully,-37.89282459930698,145.28381104426413
211011449,The Basin,-37.85568715540555,145.3213725267247
211021261,Donvale - Park Orchards,-37.78456884024856,145.20305392450064
211021262,Warrandyte - Wonga Park,-37.74309157789821,145.242882377538
211031263,Bayswater North,-37.828479743137436,145.29289061118234
211031265,Croydon Hills - Warranwood,-37.77295315700295,145.26872391218672
211031266,Ringwood,-37.81142043722298,145.2333715819303
211031267,Ringwood East,-37.821488582375984,145.24867771114228
211031268,Ringwood North,-37.79464991593902,145.2306877550432
211031450,Croydon - East,-37.80101924058075,145.29122664002784
211031451,Croydon - West,-37.78887597010368,145.27843745219448
211031452,Croydon South,-37.81508591641971,145.2793228598088
211041269,Forest Hill,-37.839869259375845,145.17104822637117
211041270,Mitcham (Vic.),-37.81817667169852,145.19900732752885
211041271,Nunawading,-37.81736132709769,145.17653064583408
211041272,Vermont,-37.83843228452281,145.19929130942037
211041273,Vermont South,-37.85438681278529,145.18781681883786
211051274,Belgrave - Selby,-37.938728391588484,145.35515313758498
211051275,Chirnside Park,-37.7385998679026,145.3143152606731
211051276,Healesville - Yarra Glen,-37.62612489418631,145.49616334795965
211051277,Kilsyth,-37.81542453062402,145.32033904400063
211051278,Lilydale - Coldstream,-37.71378886145736,145.38883802132023
211051279,Monbulk - Silvan,-37.86407733255089,145.45872263369193
211051280,Montrose,-37.81113493489812,145.3479488222177
211051281,Mooroolbark,-37.78133717316531,145.3256707762223
211051282,Mount Dandenong - Olinda,-37.861831956370715,145.37567942891548
211051283,Mount Evelyn,-37.7872902877167,145.38821045731743
211051284,Upwey - Tecoma,-37.90424872766397,145.33073141951337
211051285,Wandin - Seville,-37.76062709303304,145.4639711185904
211051286,Yarra Valley,-37.76789148764013,145.68028818384042
212011289,Emerald - Cockatoo,-37.953162381055314,145.56165681764548
212011546,Beaconsfield - Officer,-38.04234653716816,145.4003912964331
212011547,Bunyip - Garfield,-38.079881267448805,145.6469697119476
212011548,Koo Wee Rup,-38.207370239701916,145.55138677473852
212011549,Pakenham - North East,-38.05303026342517,145.50675914249425
212011550,Pakenham - North West,-38.04164370695122,145.45402441562214
212011551,Pakenham - South East,-38.093854510137966,145.51549853680143
212011552,Pakenham - South West,-38.09161063470656,145.46506734254152
212021293,Berwick - North,-38.02513627586892,145.3488364098698
212021295,Doveton,-37.990601758639336,145.24020028032837
212021297,Hallam,-38.00774907409663,145.2684948207196
212021299,Narre Warren North,-37.98631027707363,145.33040100140505
212021453,Endeavour Hills - North,-37.95946913650818,145.25802648726
212021454,Endeavour Hills - South,-37.98337683758592,145.26079647341356
212021455,Narre Warren - North East,-38.00505474665073,145.3094234256649
212021456,Narre Warren - South West,-38.02480175632695,145.30407755992053
212021553,Berwick - South East,-38.064500488094474,145.35670686018057
212021554,Berwick - South West,-38.05456756348912,145.3304039243705
212031300,Cranbourne,-38.1068938620495,145.27571041091397
212031303,Cranbourne South,-38.151451299135374,145.31292160565445
212031304,Cranbourne West,-38.10184543278062,145.24840409433003
212031306,Lynbrook - Lyndhurst,-38.06203601908055,145.25315223572125
212031308,Pearcedale - Tooradin,-38.20445799976017,145.31156361112414
212031457,Narre Warren South - East,-38.05902801869879,145.3125715567507
212031458,Narre Warren South - West,-38.05009564900011,145.2920464340029
212031555,Clyde North - North,-38.08485903564932,145.35752855062455
212031556,Clyde North - South,-38.10763776822516,145.36361388144968
212031557,Cranbourne East - North,-38.1022441113629,145.31289965237178
212031558,Cranbourne East - South,-38.12249694966815,145.3042189504029
212031559,Cranbourne North - East,-38.07955506633797,145.31543417678725
212031560,Cranbourne North - West,-38.07514399803209,145.27992612160963
212031561,Hampton Park - East,-38.04345990993992,145.27526834497215
212031562,Hampton Park - West,-38.030820877309104,145.2578972743648
212041309,Clarinda - Oakleigh South,-37.93856300211392,145.09904901519909
212041310,Clayton South,-37.94306024602735,145.1252140321663
212041312,Dandenong North,-37.95591404974386,145.21424050131722
212041313,Dingley Village,-37.97490307315623,145.12713112618997
212041316,Noble Park North,-37.95124939236459,145.19082844808534
212041317,Springvale,-37.94569491501621,145.15785591762753
212041318,Springvale South,-37.970844186200026,145.14786150435242
212041459,Noble Park - East,-37.96392250594429,145.18174485190715
212041460,Noble Park - West,-37.97393915922607,145.1727397339755
212041563,Dandenong - North,-37.9812863824685,145.21546777402258
212041564,Dandenong - South,-38.03772596894759,145.20889760343056
212041565,Keysborough - North,-37.989970533462575,145.1720571165823
212041566,Keysborough - South,-38.021384987991176,145.16164636358803
212051319,Ashwood - Chadstone,-37.87242565241887,145.10145267618086
212051321,Glen Waverley - East,-37.881522297458694,145.17831837441582
212051322,Glen Waverley - West,-37.88169987329466,145.1560705691369
212051323,Mount Waverley - North,-37.86646032507371,145.13023392414408
212051324,Mount Waverley - South,-37.887263435240556,145.12720266963058
212051325,Mulgrave,-37.92568227729209,145.17586886862694
212051326,Oakleigh - Huntingdale,-37.90848123799056,145.10120740353733
212051327,Wheelers Hill,-37.90758541546949,145.1868658900963
212051567,Clayton (North) - Notting Hill,-37.91054895598224,145.13813917299663
212051568,Clayton - Central,-37.922683437486796,145.12472726784642
213011328,Ardeer - Albion,-37.77615014155842,144.8096002372278
213011329,Cairnlea,-37.75931482882328,144.7878074463896
213011331,Delahey,-37.719802972833754,144.77731968033552
213011332,Keilor Downs,-37.7262877211808,144.812906937335
213011333,Kings Park (Vic.),-37.73902975336015,144.7705069408209
213011334,St Albans - North,-37.73716457041965,144.80238867190073
213011335,St Albans - South,-37.75335544446539,144.80763298700697
213011336,Sunshine,-37.78932129154787,144.83425170967746
213011337,Sunshine North,-37.76392841970511,144.8361888745353
213011338,Sunshine West,-37.80200731785567,144.8182725262866
213011339,Sydenham,-37.69979601130215,144.76424231043515
213011340,Taylors Lakes,-37.68850999400516,144.78596993893788
213011569,Deer Park,-37.7686614440531,144.77128896927192
213011570,Derrimut,-37.79879464126064,144.77602651308536
213021341,Altona,-37.86030590811103,144.81501006951478
213021342,Altona Meadows,-37.880989041507306,144.78443346967123
213021343,Altona North,-37.8357238293399,144.83609012740285
213021344,Newport,-37.83762736717977,144.8822217821514
213021345,Seabrook,-37.88092059511546,144.758655992772
213021346,Williamstown,-37.85912839742459,144.88478885209784
213031347,Braybrook,-37.78468776831933,144.8629921161142
213031348,Footscray,-37.79812900895632,144.89731865657603
213031349,Maribyrnong,-37.7726886674939,144.88776147968588
213031350,Seddon - Kingsville,-37.80766727908545,144.88634185859743
213031351,West Footscray - Tottenham,-37.80202771876065,144.86450708113392
213031352,Yarraville,-37.81797645729221,144.88197183213893
213041353,Bacchus Marsh,-37.637924473939535,144.4546339003987
213041358,Melton West,-37.66486954150176,144.5426035406011
213041359,Rockbank - Mount Cottrell,-37.760392678057144,144.66723097275639
213041360,Taylors Hill,-37.71455724013124,144.74900958376367
213041461,Burnside,-37.7492123366272,144.75302696155154
213041462,Burnside Heights,-37.732231010776346,144.7556314493614
213041463,Caroline Springs,-37.73892477603237,144.73736490852093
213041571,Brookfield,-37.69934225985261,144.54055050350243
213041572,Cobblebank - Strathtulloh,-37.722048485154275,144.598505164595
213041573,Eynesbury - Exford,-37.75507677034105,144.53095804005173
213041574,Fraser Rise - Plumpton,-37.687006020720794,144.69081236109952
213041575,Hillside,-37.68996666722256,144.7410872472524
213041576,Kurunjang - Toolern Vale,-37.6162385240193,144.59360634872644
213041577,Melton,-37.68575381638618,144.59580174435288
213041578,Melton South - Weir Views,-37.71786388328573,144.56846021857697
213051361,Hoppers Crossing - North,-37.86244329913418,144.70125453766596
213051362,Hoppers Crossing - South,-37.873278073878105,144.68536109141613
213051363,Laverton,-37.83953550392684,144.77804544417998
213051368,Werribee - South,-37.95135269767817,144.65289403068618
213051464,Point Cook - East,-37.91313168900725,144.7701073222951
213051466,Point Cook - South,-37.91133683599551,144.7334466754769
213051467,Werribee - East,-37.88517717614438,144.6619507109489
213051468,Werribee - West,-37.91965555140819,144.54848175650122
213051579,Manor Lakes - Quandong,-37.84848643010286,144.51868095200354
213051580,Point Cook - North East,-37.886458400386545,144.74357949184244
213051581,Point Cook - North West,-37.88535201368864,144.72616537353548
213051582,Tarneit (West) - Mount Cottrell,-37.824216668333776,144.6243249990539
213051583,Tarneit - Central,-37.840689604977705,144.68049043762736
213051584,Tarneit - North,-37.81816089101452,144.68160848818115
213051585,Tarneit - South,-37.85777146966785,144.66095705781382
213051586,Truganina - North,-37.82405929633011,144.7366053957022
213051587,Truganina - South East,-37.847706289959774,144.74269851962552
213051588,Truganina - South West,-37.84956843367501,144.72090158977574
213051589,Wyndham Vale - North,-37.82704244560865,144.5650199847387
213051590,Wyndham Vale - South,-37.889218670166414,144.6167861049975
214011370,Carrum Downs,-38.09277535270042,145.1757935839717
214011371,Frankston,-38.15411010018643,145.1396466459224
214011372,Frankston North,-38.133606927897084,145.15804113631646
214011373,Frankston South,-38.17644814240583,145.12946329606197
214011374,Langwarrin,-38.162616861174904,145.19592895073453
214011375,Seaford (Vic.),-38.104818735861286,145.1384468262741
214011376,Skye - Sandhurst,-38.10137207824193,145.21507956610765
214021377,Dromana,-38.3358536037483,144.99912762225588
214021378,Flinders,-38.398004245483705,145.00011039184776
214021379,Hastings - Somers,-38.345776117322615,145.1646559616592
214021381,Mount Eliza,-38.19507213222598,145.09289133638862
214021382,Mount Martha,-38.275462899841045,145.03073615582218
214021383,Point Nepean,-38.37859993634363,144.79660069411327
214021384,Rosebud - McCrae,-38.36895784647416,144.90744943357637
214021385,Somerville,-38.24114165843344,145.16389677604982
214021591,Mornington - East,-38.234015752977854,145.06759569208424
214021592,Mornington - West,-38.222217178600786,145.04350213144448
215011386,Ararat,-37.262448223994355,142.97560968011646
215011387,Ararat Surrounds,-37.48989002499553,142.83449041798482
215011388,Horsham,-36.731755155006056,142.21450061705696
215011389,Horsham Surrounds,-36.82150304434914,142.08928110067686
215011390,Nhill Region,-36.097417470558895,141.5761134767708
215011391,St Arnaud,-36.67521661911769,143.12642448744646
215011392,Stawell,-37.0215440545398,142.69582965703162
215011393,West Wimmera,-36.952342469520325,141.34344110690813
215011394,Yarriambiack,-35.98709213820078,142.4223986865691
215021395,Irymple,-34.24152233907703,142.1811204457136
215021396,Merbein,-34.1814905914924,142.03622213143984
215021398,Mildura Surrounds,-34.88182951347211,141.6714628620104
215021399,Red Cliffs,-34.33674200794499,142.22697101142003
215021469,Mildura - North,-34.180674111403754,142.1558280408718
215021470,Mildura - South,-34.22070892001568,142.11083889786778
215031400,Buloke,-35.90839686622086,143.00544567606022
215031401,Gannawarra,-35.75150693318869,143.80251147677572
215031402,Kerang,-35.724602618244006,143.94549945626724
215031403,Robinvale,-34.65217171607407,142.76692677736332
215031404,Swan Hill,-35.362173909412824,143.51179187894172
215031405,Swan Hill Surrounds,-35.12619950826082,143.1267854161728
216011406,Echuca,-36.16372407188323,144.77212831190772
216011407,Kyabram,-36.25550210051952,144.97816083972344
216011408,Lockington - Gunbower,-36.17437644953398,144.47034201115554
216011409,Rochester,-36.33480407497733,144.73667585487146
216011410,Rushworth,-36.578947205445864,144.84318196730842
216021411,Cobram,-35.944388272842716,145.6683232830459
216021412,Moira,-36.147247060100284,145.89601420767343
216021413,Numurkah,-36.01432536389558,145.30154854988467
216021414,Yarrawonga,-36.03763403808985,146.0026878386321
216031415,Mooroopna,-36.39880473689771,145.3461163897085
216031416,Shepparton - North,-36.34282533166404,145.40136295385832
216031418,Shepparton Surrounds - East,-36.373337891489776,145.53987724838206
216031419,Shepparton Surrounds - West,-36.422866263363126,145.21279368177284
216031593,Kialla,-36.45635553891908,145.41056047748836
216031594,Shepparton - South East,-36.39994239785333,145.45837695584987
217011420,Glenelg (Vic.),-37.865548529149436,141.38234667487822
217011421,Hamilton (Vic.),-37.74581343011462,142.01761098067973
217011422,Portland,-38.340240421959436,141.584110441362
217011423,Southern Grampians,-37.53615264273712,142.02861208677666
217031471,Camperdown,-38.228594411304925,143.15921536243118
217031472,Colac,-38.35883055360304,143.57854389325504
217031473,Colac Surrounds,-38.29782484350828,143.63638965083663
217031474,Corangamite - North,-38.0218079801305,143.26068333195843
217031475,Corangamite - South,-38.46317760749294,143.10648907461407
217031476,Otway,-38.642060378171514,143.55394293940597
217041477,Moyne - East,-38.094279858807965,142.71128307705928
217041478,Moyne - West,-38.15654250099784,142.1486866728248
217041479,Warrnambool - North,-38.34464545458301,142.49575619303317
217041480,Warrnambool - South,-38.38988313229592,142.57424177624992
301011001,Alexandra Hills,-27.53249605096549,153.2291453114757
301011002,Belmont - Gumdale,-27.507091845557202,153.15865315762977
301011003,Birkdale,-27.49970790439807,153.21073874195736
301011004,Capalaba,-27.543079083334742,153.20294402462918
301011005,Thorneside,-27.484446225659383,153.2007062517083
301011006,Wellington Point,-27.494779269485196,153.2414666348746
301021007,Cleveland,-27.53294801455628,153.267477771036
301021008,Ormiston,-27.510106820790455,153.2551196888476
301021009,Redland Bay,-27.647881353676414,153.29081692838767
301021011,Sheldon - Mount Cotton,-27.60767754566096,153.21689294546985
301021012,Thornlands,-27.56767657344189,153.2608905723857
301021013,Victoria Point,-27.587077483405228,153.28688755425023
301021550,North Stradbroke Island,-27.545461041722376,153.45257519116774
301021551,Southern Moreton Bay Islands,-27.651016440362895,153.36370452103836
301031014,Brisbane Port - Lytton,-27.381129278951438,153.19780856194325
301031015,Manly - Lota,-27.46240269922408,153.1855733397371
301031016,Manly West,-27.46748766093549,153.16594993227923
301031017,Murarrie,-27.453975383674752,153.108217720778
301031018,Tingalpa,-27.47359214950185,153.12704580499948
301031019,Wakerley,-27.48277228841577,153.156860361263
301031020,Wynnum,-27.44039843872563,153.1671115568243
301031021,Wynnum West - Hemmant,-27.449727170585046,153.14098183392105
302011022,Bald Hills,-27.30750809374007,153.01973277393836
302011023,Bridgeman Downs,-27.352076626809218,152.9943547882182
302011024,Carseldine,-27.347421578783536,153.01545962483436
302011025,Everton Park,-27.400773470615583,152.9873725880187
302011026,McDowall,-27.38242755556651,152.99175625300913
302021027,Aspley,-27.366861030676567,153.01848963804122
302021028,Chermside,-27.385424037855483,153.032047995681
302021029,Chermside West,-27.38316834648033,153.01238981611982
302021030,Geebung,-27.37258403546764,153.04727868625028
302021031,Kedron - Gordon Park,-27.406133499060815,153.0304615890054
302021032,Stafford,-27.409508445322675,153.0102450078562
302021033,Stafford Heights,-27.396872521746367,153.00916573840175
302021034,Wavell Heights,-27.392231316786088,153.04753396343204
302031035,Boondall,-27.34880645402666,153.0697117715264
302031036,Brisbane Airport,-27.392554455814945,153.11780711100965
302031037,Eagle Farm - Pinkenba,-27.434864981497384,153.0966072176932
302031038,Northgate - Virginia,-27.38385235176504,153.06771632877764
302031039,Nudgee - Banyo,-27.367139167915408,153.0895323446234
302031040,Nundah,-27.402492422728265,153.06205101599411
302041041,Bracken Ridge,-27.320080514575313,153.03422634250978
302041042,Brighton (Qld),-27.296489337835585,153.05532484945635
302041043,Deagon,-27.32781019524828,153.05956735225703
302041044,Sandgate - Shorncliffe,-27.320471258029507,153.06841045878207
302041045,Taigum - Fitzgibbon,-27.340614551252813,153.0388195442152
302041046,Zillmere,-27.358421607702763,153.03890807453237
303011047,Camp Hill,-27.496304005817304,153.0780029253577
303011048,Cannon Hill,-27.472374260068563,153.09475134568405
303011049,Carina,-27.48755833331802,153.09881433728813
303011050,Carina Heights,-27.507210151675242,153.09126173763102
303011051,Carindale,-27.51058685975347,153.11323161168744
303021052,Annerley,-27.512277198946187,153.03247881834264
303021053,Coorparoo,-27.498798501822208,153.0614553961054
303021054,Fairfield - Dutton Park,-27.502156873272824,153.0246043640621
303021055,Greenslopes,-27.507063033776163,153.04773705009154
303021056,Holland Park,-27.518490107263673,153.07010838856354
303021057,Holland Park West,-27.5262537676043,153.06046660383984
303021058,Woolloongabba,-27.49309275159444,153.03659216240612
303021059,Yeronga,-27.521257959775994,153.01059962988126
303031060,Eight Mile Plains,-27.579295995852803,153.0920838734138
303031061,Macgregor (Qld),-27.56531482237131,153.07302245761707
303031062,Mansfield (Qld),-27.534811216419246,153.10513733451197
303031063,Mount Gravatt,-27.533598533621202,153.0805104383866
303031064,Rochedale - Burbank,-27.563686465019295,153.14636190012445
303031065,Upper Mount Gravatt,-27.55344295966721,153.08143947964345
303031066,Wishart,-27.55447625303992,153.10107283010078
303041067,Coopers Plains,-27.565674634912327,153.03651547650256
303041068,Moorooka,-27.534348454505725,153.02458442349007
303041069,Robertson,-27.565371945081168,153.05740772855785
303041070,Salisbury - Nathan,-27.54888563119248,153.04420059108935
303041071,Tarragindi,-27.52708176620228,153.04558623291496
303051072,Algester,-27.612739722694897,153.03241244726027
303051073,Calamvale - Stretton,-27.628274792057606,153.06732914983206
303051074,Pallara - Willawong,-27.621392076118934,153.00332877688888
303051075,Parkinson - Drewvale,-27.644501640115116,153.03876128564772
303051076,Rocklea - Acacia Ridge,-27.56783668060636,153.01226958286853
303061077,Kuraby,-27.606841216714972,153.0937456813686
303061078,Runcorn,-27.598182796984087,153.07678316578668
303061079,Sunnybank,-27.578408657348877,153.05951147921385
303061080,Sunnybank Hills,-27.59596156341607,153.05213815281718
304011081,Jindalee - Mount Ommaney,-27.540034484725975,152.93501732633857
304011082,Middle Park - Jamboree Heights,-27.556099454914673,152.92731404397136
304011083,Riverhills,-27.56187027597397,152.90941235892694
304011084,Seventeen Mile Rocks - Sinnamon Park,-27.54580791540716,152.95205861269417
304011085,Westlake,-27.548622713712717,152.91275892179962
304021086,Bellbowrie - Moggill,-27.573027867887347,152.8792426764812
304021087,Brookfield - Kenmore Hills,-27.476981265008863,152.87535668451076
304021088,Chapel Hill,-27.498885863922435,152.9483795071034
304021089,Fig Tree Pocket,-27.527839027348133,152.9619009973611
304021090,Kenmore,-27.516833590025733,152.93763218213934
304021091,Pinjarra Hills - Pullenvale,-27.525322483164285,152.87853536370693
304031092,Chelmer - Graceville,-27.517775319557057,152.97881038267252
304031093,Corinda,-27.543255971431766,152.98374511021672
304031094,Indooroopilly,-27.506345367088393,152.97986608993975
304031095,Sherwood,-27.53053126498065,152.98116780395932
304031096,St Lucia,-27.498064270774485,153.00492211284686
304031097,Taringa,-27.493496648094492,152.98195271222752
304041098,Enoggera,-27.42716485466031,152.9747975734273
304041099,Enoggera Reservoir,-27.433463320989603,152.87052415388487
304041100,Keperra,-27.413770220905583,152.9522076180446
304041101,Mitchelton,-27.412107112829258,152.97043401059125
304041102,Mount Coot-tha,-27.474903776781602,152.94853384621982
304041103,The Gap,-27.44590305143292,152.9412489068876
304041104,Upper Kedron - Ferny Grove,-27.414346913086185,152.9205767488619
305011105,Brisbane City,-27.468325606178894,153.0230729227891
305011106,Fortitude Valley,-27.456336432585797,153.03532309913595
305011107,Highgate Hill,-27.48753687634499,153.01748507518795
305011108,Kangaroo Point,-27.476666210162623,153.0367355044524
305011109,New Farm,-27.466426133202216,153.04564735299513
305011110,South Brisbane,-27.47907569594489,153.01988753751021
305011111,Spring Hill,-27.459461501562664,153.02460650678492
305011112,West End,-27.48339803935946,153.00586886563204
305021113,Balmoral,-27.456149042480824,153.0675533486008
305021114,Bulimba,-27.44856342845828,153.05927911155996
305021115,East Brisbane,-27.483916372964142,153.0468441582915
305021116,Hawthorne,-27.463964763839915,153.05923072694452
305021117,Morningside - Seven Hills,-27.46651869109666,153.07640739856146
305021118,Norman Park,-27.480148212669437,153.06296573089782
305031119,Albion,-27.432555569642126,153.0444688541029
305031120,Alderley,-27.42562522819873,153.00099964263225
305031121,Ascot,-27.429855237122087,153.06612616717885
305031122,Clayfield,-27.419149135789535,153.0544398872846
305031123,Grange,-27.422589045899844,153.01526886892088
305031124,Hamilton (Qld),-27.436588563042296,153.06182530677134
305031125,Hendra,-27.417747374753326,153.070254701504
305031126,Kelvin Grove - Herston,-27.448868592081343,153.01689985973033
305031127,Newmarket,-27.435293743856572,153.00781097016414
305031128,Newstead - Bowen Hills,-27.447924081358178,153.04066481999874
305031129,Wilston,-27.434747012811005,153.01862713115096
305031130,Windsor,-27.434213703019395,153.03015893699614
305031131,Wooloowin - Lutwyche,-27.41710246778427,153.0406485633394
305041132,Ashgrove,-27.44427137802632,152.98190919178194
305041133,Auchenflower,-27.473840265465515,152.9951158510625
305041134,Bardon,-27.46098953370128,152.97923510211788
305041135,Paddington - Milton,-27.46303435473168,152.9997355011378
305041136,Red Hill (Qld),-27.452467531785416,153.00206945588502
305041137,Toowong,-27.481467350099873,152.98403239855526
306011138,Brinsmead,-16.899206272119663,145.71553540356652
306011139,Clifton Beach - Kewarra Beach,-16.774646788659428,145.661378080244
306011140,Freshwater - Stratford,-16.878449387413873,145.74647445179585
306011141,Redlynch,-16.894711452370945,145.6911542462732
306011142,Trinity Beach - Smithfield,-16.81479787596456,145.6931881782353
306011143,Yorkeys Knob - Machans Beach,-16.838264370128883,145.72620656763797
306021144,Bentley Park,-17.008308472955513,145.7221831058781
306021145,Cairns City,-16.91459779956709,145.7658750245161
306021146,Earlville - Bayview Heights,-16.95545108511671,145.72840537058053
306021147,Edmonton,-17.017443648699015,145.74074139644182
306021148,Gordonvale - Trinity,-17.059279894851368,145.78722938638558
306021149,Kanimbla - Mooroobool,-16.929962631385905,145.72661956046443
306021150,Lamb Range,-17.052725422142785,145.68127824797108
306021151,Manoora,-16.917059301610898,145.73665403672805
306021152,Manunda,-16.917206830932415,145.7492024631238
306021153,Mount Sheridan,-16.98886036976924,145.7321860225807
306021154,Westcourt - Bungalow,-16.94117290615181,145.7625176299947
306021155,White Rock,-16.978531844146513,145.75777954134455
306021156,Whitfield - Edge Hill,-16.900003718786316,145.73609482691967
306021157,Woree,-16.95924580448274,145.7458376181736
306031158,Babinda,-17.34984287245105,145.93992590892557
306031159,Innisfail,-17.521691795807055,146.0318294616084
306031160,Johnstone,-17.690518438472246,145.93136328071654
306031161,Tully,-18.119866388881672,145.92581136626043
306031162,Wooroonooran,-17.3803796378081,145.80073147233142
306031163,Yarrabah,-16.994515685164043,145.8971528440017
306041164,Daintree,-16.191920352325024,145.26963051124125
306041165,Port Douglas,-16.584766752751346,145.48440330174756
306051166,Atherton,-17.215933928253442,145.4636482284509
306051167,Herberton,-18.035020217676877,145.2783094569121
306051168,Kuranda,-16.83258481113029,145.56567578323546
306051169,Malanda - Yungaburra,-17.36800522215205,145.6131033616535
306051170,Mareeba,-17.03790481472492,145.49622907361874
307011171,Balonne,-28.315939779494524,148.1174175360376
307011172,Chinchilla,-26.370156143999548,150.68877705784817
307011173,Goondiwindi,-28.397916139825607,150.357139532335
307011174,Inglewood - Waggamba,-28.399239244312827,150.3327141085757
307011175,Miles - Wandoan,-26.402670038871833,149.91915521774564
307011176,Roma,-26.563154978375128,148.8039672488426
307011177,Roma Surrounds,-26.541583500062455,148.28611637458934
307011178,Tara,-27.503822378222168,150.16937070582418
307021179,Crows Nest - Rosalie,-27.135616921961965,151.89546841031574
307021180,Jondaryan,-27.429885147919542,151.4882693752313
307021181,Millmerran,-27.85361201958249,151.12043016810028
307021182,Pittsworth,-27.71454961374933,151.58160620819024
307021183,Wambo,-27.0328288269547,151.17345464428132
307031184,Clifton - Greenmount,-27.867130848915707,151.91317997202705
307031185,Southern Downs - East,-28.22446893426105,152.2307700205517
307031186,Southern Downs - West,-28.180214190486446,151.82195819562136
307031187,Stanthorpe,-28.659901521861997,151.93761559731496
307031188,Stanthorpe Surrounds,-28.739320342642234,151.72318637925838
307031189,Warwick,-28.232469844751453,152.0059802119241
308011190,Central Highlands - East,-23.922348384100992,149.32808295361215
308011191,Central Highlands - West,-24.077526914485492,148.01701871869435
308011192,Emerald,-23.535489625322562,148.16255510828938
308031205,Berserker,-23.37345622951205,150.5307734563507
308031206,Bouldercombe,-23.627884044934284,150.62562917385054
308031207,Emu Park,-23.258901625351506,150.79749365327123
308031208,Frenchville - Mount Archer,-23.330414146412767,150.57387279908522
308031209,Glenlee - Rockyview,-23.23161141381987,150.45821868070627
308031210,Gracemere,-23.487817049726985,150.4120124791671
308031211,Lakes Creek,-23.368626136886274,150.56511182397068
308031212,Mount Morgan,-23.72084406719247,150.39471131150904
308031213,Norman Gardens,-23.30201649174159,150.5538970507383
308031214,Park Avenue,-23.357696324170597,150.51193511461005
308031215,Parkhurst - Kawana,-23.31395932981582,150.50510525762695
308031216,Rockhampton - West,-23.397859294944627,150.47095854406328
308031217,Rockhampton City,-23.416523897547414,150.53792886809285
308031218,Rockhampton Surrounds - East,-23.36625162276092,150.70561574837623
308031219,Rockhampton Surrounds - North,-22.79647650543246,150.01894711445522
308031220,Rockhampton Surrounds - West,-23.35391802904814,150.04972452392724
308031221,Shoalwater Bay,-22.62847307030258,150.4597256850807
308031222,The Range - Allenstown,-23.392818875669,150.49936145401747
